Date,XOM,CVX,COP,SLB,GS,MS,JPM,BAC,KO,PEP,MCD,YUM,MSFT,GOOGL,META,AMZN,NEE,DUK,SO,AEP
2017-11-16,55.12670135498047,79.60137176513672,38.16654586791992,47.82307052612305,198.05738830566406,37.827205657958984,78.00614929199219,21.843090057373047,35.5098762512207,87.86654663085938,136.80406188964844,67.2190170288086,76.18186950683594,51.962738037109375,178.0266571044922,56.864498138427734,31.578598022460938,63.22673416137695,36.38058090209961,56.9379997253418
2017-11-17,54.90771484375,79.69864654541016,38.0981559753418,48.3300666809082,196.9404296875,37.905025482177734,77.74474334716797,21.72881507873535,34.86909484863281,87.4471664428711,135.68905639648438,67.27035522460938,75.44934844970703,51.33926010131836,177.44178771972656,56.49399948120117,31.327640533447266,62.73771667480469,36.10432815551758,56.6561164855957
2017-11-20,55.119873046875,79.70557403564453,38.06014633178711,48.14287185668945,197.0314483642578,38.224151611328125,78.43392181396484,21.826765060424805,34.67838668823242,87.62255096435547,135.8599853515625,67.4329833984375,75.56838989257812,51.27830123901367,177.18405151367188,56.31549835205078,31.303537368774414,62.8369255065918,36.253082275390625,56.70063781738281
2017-11-21,55.33882522583008,80.01823425292969,38.006954193115234,48.26767349243164,196.9404296875,38.43430709838867,78.37055206298828,21.818607330322266,34.922489166259766,88.49185180664062,136.97499084472656,68.06629943847656,76.65802001953125,52.05343246459961,180.27687072753906,56.9744987487793,31.361778259277344,62.94324493408203,36.338077545166016,56.945396423339844
2017-11-22,55.4962043762207,80.53235626220703,38.16654586791992,48.47048568725586,195.62481689453125,38.208580017089844,78.14080047607422,21.76146697998047,34.96826171875,87.7521743774414,137.58543395996094,67.80953979492188,76.09945678710938,52.13372802734375,179.29550170898438,57.80799865722656,31.352277755737305,62.815677642822266,36.380577087402344,56.8119010925293
2017-11-24,55.7151985168457,80.94923400878906,38.356536865234375,48.306678771972656,195.22769165039062,38.18523406982422,77.88731384277344,21.704326629638672,34.99877166748047,88.37744903564453,137.6342010498047,67.76676177978516,76.23682403564453,52.3616943359375,181.1888885498047,59.29999923706055,31.52401351928711,62.92197799682617,36.40183639526367,56.72288513183594
2017-11-27,55.50305938720703,80.3100357055664,37.3609504699707,47.8620719909668,194.53260803222656,38.13853454589844,77.57838439941406,21.704326629638672,35.01403045654297,88.33934020996094,137.5121612548828,68.10909271240234,76.79537963867188,53.129390716552734,181.4366912841797,59.791500091552734,31.71997833251953,62.992862701416016,36.52226257324219,56.92317581176758
2017-11-28,55.88628005981445,80.90756225585938,38.0981559753418,48.587486267089844,198.0905303955078,39.22820281982422,80.2955551147461,22.561397552490234,34.960636138916016,89.04083251953125,139.4491729736328,69.35008239746094,77.72017669677734,52.69722366333008,180.83201599121094,59.68000030517578,31.87958526611328,63.063724517822266,36.4726676940918,57.130863189697266
2017-11-29,56.29684829711914,81.41473388671875,38.55414581298828,48.47827911376953,200.33152770996094,39.94427490234375,82.17303466796875,23.083805084228516,34.70889663696289,89.09424591064453,138.70852661132812,70.01765441894531,76.3100357055664,51.41310501098633,173.60548400878906,58.063499450683594,31.87555694580078,63.0778923034668,36.1893310546875,57.21986389160156
2017-11-30,56.99481201171875,82.67230224609375,38.66814422607422,49.0242919921875,205.54403686523438,40.16999816894531,82.79885864257812,23.09200096130371,35.201114654541016,89.46661376953125,140.79627990722656,71.43838500976562,77.07005310058594,51.35313415527344,175.6376190185547,58.837501525878906,31.93010139465332,63.20549011230469,36.26724624633789,57.58333969116211
2017-12-01,57.11116027832031,83.03359985351562,39.321720123291016,50.490745544433594,206.63128662109375,40.43463897705078,83.01274108886719,23.034616470336914,35.35493087768555,89.66625213623047,141.53309631347656,71.37849426269531,77.1524658203125,50.80302047729492,173.57574462890625,58.11750030517578,31.814937591552734,62.886558532714844,36.203495025634766,57.29405212402344
2017-12-04,57.186424255371094,83.95765686035156,38.979736328125,50.38933563232422,208.0423583984375,41.002811431884766,84.72381591796875,23.821565628051758,35.55488586425781,90.18839263916016,139.71556091308594,71.30146026611328,74.24071502685547,50.14881134033203,169.97732543945312,56.6974983215332,31.51188087463379,62.808597564697266,35.650997161865234,57.405311584472656
2017-12-05,56.721099853515625,83.6449966430664,38.93412780761719,49.878353118896484,206.11668395996094,40.481327056884766,83.74945068359375,23.715002059936523,35.577964782714844,90.2882080078125,141.6313934326172,71.1217041015625,74.70768737792969,50.531917572021484,171.32550048828125,57.07849884033203,31.44521713256836,62.34083938598633,35.6722412109375,56.57451629638672
2017-12-06,56.303688049316406,83.10306549072266,38.288143157958984,48.793540954589844,204.1413116455078,40.232269287109375,83.12364196777344,23.47727394104004,35.724090576171875,91.29402923583984,142.03257751464844,71.24151611328125,75.79728698730469,51.18215560913086,174.52737426757812,57.61750030517578,31.877565383911133,62.58888244628906,36.047664642333984,56.91573715209961
2017-12-07,56.488441467285156,83.1169662475586,38.40974044799805,48.793540954589844,206.3076934814453,40.74596405029297,82.87808227539062,23.592044830322266,35.208797454833984,89.62786865234375,141.56591796875,71.07892608642578,75.5317611694336,51.76944351196289,178.57188415527344,57.989498138427734,31.958389282226562,62.29829406738281,36.359336853027344,56.82672119140625
2017-12-08,56.5637321472168,83.31845092773438,39.192527770996094,49.949119567871094,207.7933349609375,41.16626739501953,83.91580963134766,23.813377380371094,34.84733581542969,89.5050277709961,141.7623748779297,71.31000518798828,77.0609130859375,52.00783920288086,177.44178771972656,58.099998474121094,32.130126953125,62.40460205078125,36.16808319091797,57.06409454345703
2017-12-11,56.81690216064453,83.66584777832031,39.283721923828125,50.75093460083008,207.61074829101562,41.072872161865234,83.67024993896484,23.723201751708984,34.86272048950195,90.1346206665039,141.84425354003906,70.56541442871094,78.04064178466797,52.136192321777344,177.4814453125,58.44599914550781,32.1745719909668,62.631412506103516,36.60726547241211,57.17536926269531
2017-12-12,56.63212585449219,83.1517105102539,39.488922119140625,50.45222091674805,213.87733459472656,41.913475036621094,84.64462280273438,24.034698486328125,34.831966400146484,90.1423110961914,141.00917053222656,70.17173767089844,78.36112976074219,51.977596282958984,175.41957092285156,58.25400161743164,31.734127044677734,61.752567291259766,36.26016616821289,56.38908767700195
2017-12-13,56.87849426269531,83.32538604736328,39.27613067626953,49.76044845581055,212.11769104003906,41.39198684692383,83.58312225341797,23.641220092773438,35.30110168457031,90.44944763183594,142.08987426757812,70.34290313720703,78.1505126953125,52.10745620727539,176.74789428710938,58.20650100708008,31.61290740966797,62.05731201171875,36.60726547241211,56.752567291259766
2017-12-14,56.727943420410156,83.0474853515625,39.75492477416992,49.029354095458984,212.05130004882812,40.971675872802734,82.90975952148438,23.551054000854492,35.40107727050781,90.61835479736328,141.7542266845703,70.21453094482422,77.54619598388672,52.40877914428711,176.83709716796875,58.7130012512207,31.91797637939453,62.05731201171875,36.493919372558594,56.589378356933594
2017-12-15,56.81690216064453,83.18644714355469,39.64851760864258,48.80924606323242,213.45401000976562,41.3297119140625,84.08219909667969,23.805171966552734,35.52413558959961,91.53974914550781,142.50743103027344,70.4370346069336,79.52399444580078,53.12889099121094,178.61151123046875,58.957000732421875,32.00888442993164,62.255775451660156,36.34516525268555,56.77481460571289
